edge_index	from	to	kind	source_path	source_lines	quote
1664	docs/forensic/18e9f4d/01-architecture.md	config/cache-policy.config.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	187-187	| `cache-policy.config.js` | TTLs | `core/cache-manager.js` | Non-security |
1665	docs/forensic/18e9f4d/01-architecture.md	tests/check-imports.mjs	doc-mention	docs/forensic/18e9f4d/01-architecture.md	189-189	Cross-referenced against `tests/check-imports.mjs` (all resolve), `tests/governance.test.mjs`
1666	docs/forensic/18e9f4d/01-architecture.md	tests/governance.test.mjs	doc-mention	docs/forensic/18e9f4d/01-architecture.md	189-189	Cross-referenced against `tests/check-imports.mjs` (all resolve), `tests/governance.test.mjs`
1667	docs/forensic/18e9f4d/01-architecture.md	tests/auth-posture.test.mjs	doc-mention	docs/forensic/18e9f4d/01-architecture.md	190-190	(asserts RBAC shape and boundary consistency) and `tests/auth-posture.test.mjs` (asserts both
1668	docs/forensic/18e9f4d/01-architecture.md	scripts/setup-local.mjs	doc-mention	docs/forensic/18e9f4d/01-architecture.md	201-201	| `document-portal/` | **`separately deployed`** | `scripts/setup-local.mjs:145` serves it; no root runtime reference |
1669	docs/forensic/18e9f4d/01-architecture.md	package.json	doc-mention	docs/forensic/18e9f4d/01-architecture.md	202-202	| `ECM_ActivityHub_Portal/` | **`separately deployed`** | `package.json:13`, both `scripts/`, 3 test files; no root runtime reference |
1670	docs/forensic/18e9f4d/01-architecture.md	tests/secrets-baseline.txt	doc-mention	docs/forensic/18e9f4d/01-architecture.md	203-203	| `newack/` | **`orphaned`** | `tests/secrets-baseline.txt:2` — and nothing else |
1671	docs/forensic/18e9f4d/01-architecture.md	config/rbac.config.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	204-204	| `proxy/` | **`shared-config consumer`**, not in the default request path | `package.json:16,17,22`; imports `config/rbac.config.js` |
1672	docs/forensic/18e9f4d/01-architecture.md	package.json	doc-mention	docs/forensic/18e9f4d/01-architecture.md	204-204	| `proxy/` | **`shared-config consumer`**, not in the default request path | `package.json:16,17,22`; imports `config/rbac.config.js` |
1673	docs/forensic/18e9f4d/01-architecture.md	index.html	doc-mention	docs/forensic/18e9f4d/01-architecture.md	209-209	$ rg -n "document-portal|ECM_ActivityHub_Portal|newack" index.html core/ modules/ shared/ config/ styles/
1674	docs/forensic/18e9f4d/01-architecture.md	README.md	doc-mention	docs/forensic/18e9f4d/01-architecture.md	223-223	and a `<p>` in `admin.html:77`) and one in `README.md`. They document that real authentication
1675	docs/forensic/18e9f4d/01-architecture.md	document-portal/admin.html	doc-mention	docs/forensic/18e9f4d/01-architecture.md	223-223	and a `<p>` in `admin.html:77`) and one in `README.md`. They document that real authentication
1676	docs/forensic/18e9f4d/01-architecture.md	document-portal/js/core.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	229-229	`document-portal/js/core.js:277-290`
1677	docs/forensic/18e9f4d/01-architecture.md	package.json	doc-mention	docs/forensic/18e9f4d/01-architecture.md	243-243	secret scan. Not served by `scripts/setup-local.mjs`, not in `package.json`, not in any test,
1678	docs/forensic/18e9f4d/01-architecture.md	scripts/setup-local.mjs	doc-mention	docs/forensic/18e9f4d/01-architecture.md	243-243	secret scan. Not served by `scripts/setup-local.mjs`, not in `package.json`, not in any test,
1679	docs/forensic/18e9f4d/01-architecture.md	newack/config.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	244-244	not linked from any HTML. Combined with Phase 0 §0.4.1 — `newack/config.js:4` carries a
1680	docs/forensic/18e9f4d/01-architecture.md	config/auth.config.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	253-253	`config/auth.config.js:28` → `enabled: _pick('enabled', false)`
1681	docs/forensic/18e9f4d/01-architecture.md	ECM_ActivityHub_Portal/js/core/auth.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	254-254	`ECM_ActivityHub_Portal/js/core/auth.js:25` → `enabled: _pick("enabled", false)`
1682	docs/forensic/18e9f4d/01-architecture.md	core/auth.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	254-254	`ECM_ActivityHub_Portal/js/core/auth.js:25` → `enabled: _pick("enabled", false)`
1683	docs/forensic/18e9f4d/01-architecture.md	core/data-client.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	256-256	`core/data-client.js:21-27`
1684	docs/forensic/18e9f4d/01-architecture.md	ECM_ActivityHub_Portal/js/api/client.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	267-267	`ECM_ActivityHub_Portal/js/api/client.js:5-11`
1685	docs/forensic/18e9f4d/01-architecture.md	ECM_ActivityHub_Portal/js/core/config.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	278-278	`ECM_ActivityHub_Portal/js/core/config.js:13`
1686	docs/forensic/18e9f4d/01-architecture.md	newack/config.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	290-290	| `newack/` | `newack/config.js` signed URL direct | No — no proxy concept exists |
1687	docs/forensic/18e9f4d/01-architecture.md	proxy/test/proxy.test.mjs	doc-mention	docs/forensic/18e9f4d/01-architecture.md	292-292	`proxy/` is exercised only by `proxy/test/proxy.test.mjs` and started only by an explicit
1688	docs/forensic/18e9f4d/01-architecture.md	package.json	doc-mention	docs/forensic/18e9f4d/01-architecture.md	293-293	`npm run start:proxy` (`package.json:16`).
1689	docs/forensic/18e9f4d/01-architecture.md	core/router.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	311-311	| `js/core/router.js` | 61 | Route table (`ROUTES`), authorization predicate (`canOpen`, `ROUTE_ROLES`), route state via `setRoute` |
1690	docs/forensic/18e9f4d/01-architecture.md	config/product-definition.config.json	doc-mention	docs/forensic/18e9f4d/01-architecture.md	354-354	| P1-F | `config/product-definition.config.json` orphaned | Low | `CONFIRMED-ABSENT` | `ROOT` |
1691	docs/forensic/18e9f4d/01-architecture.md	ECM_ActivityHub_Portal/js/core/config.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	376-376	| 1 | `ECM_ActivityHub_Portal/js/core/config.js:13` | Exact |
1692	docs/forensic/18e9f4d/01-architecture.md	ECM_ActivityHub_Portal/js/core/auth.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	377-377	| 2 | `ECM_ActivityHub_Portal/js/core/auth.js:25` | Exact |
1693	docs/forensic/18e9f4d/01-architecture.md	core/auth.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	377-377	| 2 | `ECM_ActivityHub_Portal/js/core/auth.js:25` | Exact |
1694	docs/forensic/18e9f4d/01-architecture.md	config/auth.config.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	378-378	| 3 | `config/auth.config.js:28` | Exact |
1695	docs/forensic/18e9f4d/01-architecture.md	ECM_ActivityHub_Portal/js/core/router.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	379-379	| 4 | `ECM_ActivityHub_Portal/js/core/router.js:18-24` | Exact |
1696	docs/forensic/18e9f4d/01-architecture.md	core/router.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	379-379	| 4 | `ECM_ActivityHub_Portal/js/core/router.js:18-24` | Exact |
1697	docs/forensic/18e9f4d/01-architecture.md	document-portal/js/core.js	doc-mention	docs/forensic/18e9f4d/01-architecture.md	380-380	| 5 | `document-portal/js/core.js:277-290` | Exact |
1698	docs/forensic/18e9f4d/02-security.md	proxy/src/authorize.js	doc-mention	docs/forensic/18e9f4d/02-security.md	17-17	**No.** `CONFIRMED-PRESENT`. `proxy/src/authorize.js:24-33` takes `claims` only; the sole
1699	docs/forensic/18e9f4d/02-security.md	proxy/src/handler.js	doc-mention	docs/forensic/18e9f4d/02-security.md	18-18	caller (`handler.js:82`) passes the output of `verifyToken()`. No body reference exists in the
1700	docs/forensic/18e9f4d/02-security.md	config/rbac.config.js	doc-mention	docs/forensic/18e9f4d/02-security.md	21-21	### Q2 — Does authorization match `config/rbac.config.js` semantics, or only its shape?
1701	docs/forensic/18e9f4d/02-security.md	proxy/src/authorize.js	doc-mention	docs/forensic/18e9f4d/02-security.md	26-26	$ # imports in proxy/src/authorize.js
1702	docs/forensic/18e9f4d/02-security.md	config/rbac.config.js	doc-mention	docs/forensic/18e9f4d/02-security.md	32-32	`rbac.config.js` exports two independent authorization axes: `RoleRouteAccess`/`canAccess()`
1703	docs/forensic/18e9f4d/02-security.md	proxy/src/authorize.js	doc-mention	docs/forensic/18e9f4d/02-security.md	35-35	`ACTION_PERMISSION` table (`authorize.js:42-61`).
1704	docs/forensic/18e9f4d/02-security.md	proxy/src/authorize.js	doc-mention	docs/forensic/18e9f4d/02-security.md	64-64	Deliberate — `authorize.js:79-85` requires `SETTINGS_MANAGE` for an unlisted key rather than
1705	docs/forensic/18e9f4d/02-security.md	proxy/src/handler.js	doc-mention	docs/forensic/18e9f4d/02-security.md	68-68	### Q4/Q6 — Is `handler.js` reachable without token verification? Are there paths around `authorize()`?
1706	docs/forensic/18e9f4d/02-security.md	proxy/src/server.js	doc-mention	docs/forensic/18e9f4d/02-security.md	70-70	**No.** `CONFIRMED-PRESENT`. `server.js:37-57` has exactly two branches: `/healthz`, and
1707	docs/forensic/18e9f4d/02-security.md	proxy/src/handler.js	doc-mention	docs/forensic/18e9f4d/02-security.md	71-71	everything else → `handleRequest`. Within `handleRequest`, authentication (`handler.js:64-77`)
1708	docs/forensic/18e9f4d/02-security.md	proxy/src/server.js	doc-mention	docs/forensic/18e9f4d/02-security.md	75-75	`/healthz` (`server.js:38-44`) is unauthenticated and returns `configuredEndpoints.length`,
1709	docs/forensic/18e9f4d/02-security.md	proxy/src/jwt.js	doc-mention	docs/forensic/18e9f4d/02-security.md	79-79	### Q5 — Does `jwt.js` verify properly?
1710	docs/forensic/18e9f4d/02-security.md	proxy/src/jwt.js	doc-mention	docs/forensic/18e9f4d/02-security.md	81-81	**Yes, thoroughly.** `CONFIRMED-PRESENT`, `proxy/src/jwt.js:95-142`:
1711	docs/forensic/18e9f4d/02-security.md	proxy/src/jwt.js	doc-mention	docs/forensic/18e9f4d/02-security.md	94-94	JWKS (`jwt.js:47-83`) selects by `kid`, refreshes at most once per unknown `kid`, and is rate
1712	docs/forensic/18e9f4d/02-security.md	proxy/src/authorize.js	doc-mention	docs/forensic/18e9f4d/02-security.md	99-99	**Yes, to two levels.** `authorize.js:98-115` strips `user`, `role`, `userEmail`, `actor`,
1713	docs/forensic/18e9f4d/02-security.md	proxy/src/handler.js	doc-mention	docs/forensic/18e9f4d/02-security.md	103-103	This is mitigated rather than exploitable: `handler.js:121-125` injects an authoritative
1714	docs/forensic/18e9f4d/02-security.md	proxy/src/handler.js	doc-mention	docs/forensic/18e9f4d/02-security.md	110-110	**No, and it is documented as such.** `handler.js:26`
1715	docs/forensic/18e9f4d/02-security.md	proxy/src/handler.js	doc-mention	docs/forensic/18e9f4d/02-security.md	119-119	(`handler.js:100`) — so one principal cannot observe or replay another's cached response.
1716	docs/forensic/18e9f4d/02-security.md	proxy/test/proxy.test.mjs	doc-mention	docs/forensic/18e9f4d/02-security.md	121-121	### Q9/Q10 — What does `proxy/test/proxy.test.mjs` assert, and what does it not?
1717	docs/forensic/18e9f4d/02-security.md	core/data-client.js	doc-mention	docs/forensic/18e9f4d/02-security.md	139-139	| Root | `core/data-client.js:21-27` | Yes, if `proxyBaseUrl` set | **No** → `EndpointRegistry.url()` | Yes | `CONFIRMED-PRESENT` |
1718	docs/forensic/18e9f4d/02-security.md	index.html	doc-mention	docs/forensic/18e9f4d/02-security.md	142-142	| newack | `index.html:122,192` | **Never** — no proxy concept | Never | Yes | `CONFIRMED-PRESENT` |
1719	docs/forensic/18e9f4d/02-security.md	core/router.js	doc-mention	docs/forensic/18e9f4d/02-security.md	180-180	`core/router.js:2`, escapes with an inline `.replace(/[&<>]/g, …)` that no `esc(` pattern
1720	docs/forensic/18e9f4d/02-security.md	index.html	doc-mention	docs/forensic/18e9f4d/02-security.md	190-190	| S-1 | `newack/index.html:152-160` | `fetch(NITDA_CONFIG.API_GET)` response | element + attribute | **High** |
1721	docs/forensic/18e9f4d/02-security.md	newack/index.html	doc-mention	docs/forensic/18e9f4d/02-security.md	190-190	| S-1 | `newack/index.html:152-160` | `fetch(NITDA_CONFIG.API_GET)` response | element + attribute | **High** |
1722	docs/forensic/18e9f4d/02-security.md	modules/comments.js	doc-mention	docs/forensic/18e9f4d/02-security.md	191-191	| S-2 | `modules/comments.js:12` — `Scoped to ${ref}` | backend `referenceId` via `scopeRef()` | element | Medium |
1723	docs/forensic/18e9f4d/02-security.md	modules/operator-hud.js	doc-mention	docs/forensic/18e9f4d/02-security.md	192-192	| S-3 | `modules/operator-hud.js:11` — `<b>${v}</b>` | backend `load.counts` values | element | Low |
1724	docs/forensic/18e9f4d/02-security.md	modules/reports.js	doc-mention	docs/forensic/18e9f4d/02-security.md	193-193	| S-4 | `modules/reports.js:34` — `value="${filters.dgoStart}"` | user-entered date via `UIState` | attribute | Low |
1725	docs/forensic/18e9f4d/02-security.md	newack/ack.html	doc-mention	docs/forensic/18e9f4d/02-security.md	199-199	(only textContent usages in ack.html / email.html — no HTML escaper anywhere)
1726	docs/forensic/18e9f4d/02-security.md	newack/email.html	doc-mention	docs/forensic/18e9f4d/02-security.md	199-199	(only textContent usages in ack.html / email.html — no HTML escaper anywhere)
1727	docs/forensic/18e9f4d/02-security.md	index.html	doc-mention	docs/forensic/18e9f4d/02-security.md	202-202	`newack/index.html:122` fetches from the signed Power Automate URL, then `:152-160`:
1728	docs/forensic/18e9f4d/02-security.md	newack/index.html	doc-mention	docs/forensic/18e9f4d/02-security.md	202-202	`newack/index.html:122` fetches from the signed Power Automate URL, then `:152-160`:
1729	docs/forensic/18e9f4d/02-security.md	newack/email.html	doc-mention	docs/forensic/18e9f4d/02-security.md	210-210	>   …<a href="email.html?taskId=${id}" class="btn btn-ghost btn-sm">Staging Preview</a>
1730	docs/forensic/18e9f4d/02-security.md	newack/ack.html	doc-mention	docs/forensic/18e9f4d/02-security.md	214-214	unescaped. `newack/` also has no CSP (§2.4). By contrast `ack.html` and `email.html` use
1731	docs/forensic/18e9f4d/02-security.md	newack/email.html	doc-mention	docs/forensic/18e9f4d/02-security.md	214-214	unescaped. `newack/` also has no CSP (§2.4). By contrast `ack.html` and `email.html` use
1732	docs/forensic/18e9f4d/02-security.md	index.html	doc-mention	docs/forensic/18e9f4d/02-security.md	220-220	executes in the session of anyone who opens `newack/index.html`. The SAS signature required to
1733	docs/forensic/18e9f4d/02-security.md	newack/index.html	doc-mention	docs/forensic/18e9f4d/02-security.md	220-220	executes in the session of anyone who opens `newack/index.html`. The SAS signature required to
1734	docs/forensic/18e9f4d/02-security.md	index.html	doc-mention	docs/forensic/18e9f4d/02-security.md	232-232	| API response | `newack/index.html:122` | `data` → `renderTable` → template | `row.innerHTML` `:152` | none observed | **none** | **High** | `CONFIRMED-PRESENT` |
1735	docs/forensic/18e9f4d/02-security.md	newack/index.html	doc-mention	docs/forensic/18e9f4d/02-security.md	232-232	| API response | `newack/index.html:122` | `data` → `renderTable` → template | `row.innerHTML` `:152` | none observed | **none** | **High** | `CONFIRMED-PRESENT` |
1736	docs/forensic/18e9f4d/02-security.md	newack/ack.html	doc-mention	docs/forensic/18e9f4d/02-security.md	233-233	| URL `?taskId=` | `newack/ack.html:84` | `taskId` → `AckFlowStore.getTask()` | `textContent` `:91` | none observed | safe sink | Low | `CONFIRMED-PRESENT` |
1737	docs/forensic/18e9f4d/02-security.md	newack/email.html	doc-mention	docs/forensic/18e9f4d/02-security.md	234-234	| URL `?taskId=` | `newack/email.html:105` | `id` → `location.href` `:125` | navigation | `encodeURIComponent` | n/a | Low | `CONFIRMED-PRESENT` |
1738	docs/forensic/18e9f4d/02-security.md	modules/comments.js	doc-mention	docs/forensic/18e9f4d/02-security.md	235-235	| API response | Power Automate → `State` | `referenceId` → `scopeRef()` | `innerHTML` `modules/comments.js:12` | none observed | **none** | Medium | `CONFIRMED-PRESENT` |
1739	docs/forensic/18e9f4d/02-security.md	modules/operator-hud.js	doc-mention	docs/forensic/18e9f4d/02-security.md	236-236	| API response | Power Automate → `loadRuntimeData` | `load.counts[k]` | `innerHTML` `modules/operator-hud.js:11` | none observed | key escaped, **value not** | Low | `CONFIRMED-PRESENT` |
1740	docs/forensic/18e9f4d/02-security.md	modules/reports.js	doc-mention	docs/forensic/18e9f4d/02-security.md	237-237	| Form input | Reports date fields | `UIState` round-trip | attribute `modules/reports.js:34` | none observed | **none** | Low | `CONFIRMED-PRESENT` |
1741	docs/forensic/18e9f4d/02-security.md	core/deeplink-resolver.js	doc-mention	docs/forensic/18e9f4d/02-security.md	238-238	| URL query/hash | `core/deeplink-resolver.js:5-13` | merged params → `State.deepLinkContext` | `State`, route selection | route from config, not input | escaped at render | Low | `CONFIRMED-PRESENT` |
